id,host_id,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,latitude,longitude,room_type,accommodates,bathrooms_text,bedrooms,beds,price,number_of_reviews,review_scores_rating,instant_bookable,super_host
34630062,258896821,19.0,1,1,Sumida Ku,35.70027,139.80617,Shared room,1,1.5 shared baths,1.0,2.0,1300.0,7,86.0,1,1
34630088,258896821,19.0,1,1,Sumida Ku,35.70027,139.80617,Shared room,1,1.5 shared baths,1.0,2.0,1300.0,7,100.0,1,1
34630096,258896821,19.0,1,1,Sumida Ku,35.70027,139.80617,Shared room,1,1.5 shared baths,1.0,2.0,1300.0,11,93.0,1,1
34630101,241758301,,,,Taito Ku,35.71065,139.79171,Entire home/apt,10,2 baths,4.0,10.0,160000.0,51,98.0,1,1
34630102,258896821,19.0,1,1,Sumida Ku,35.70027,139.80617,Shared room,1,1.5 shared baths,1.0,2.0,1300.0,9,100.0,1,1
34630108,258896821,19.0,1,1,Sumida Ku,35.70027,139.80617,Shared room,1,1.5 shared baths,1.0,2.0,1300.0,6,93.0,1,1
34634721,260536243,0.0,1,1,Sumida Ku,35.69919,139.79771,Shared room,2,2.5 shared baths,1.0,2.0,8029.0,0,,1,0
34635607,260536243,0.0,1,1,Sumida Ku,35.69915,139.79781,Shared room,1,2.5 shared baths,1.0,1.0,4757.0,6,87.0,1,0
34641045,241758301,,,,Taito Ku,35.71141,139.79166,Entire home/apt,5,1.5 baths,3.0,5.0,22800.0,50,95.0,0,1
34654483,228130924,6.0,1,1,Shibuya Ku,35.67537,139.67577,Entire home/apt,11,1.5 baths,5.0,7.0,26286.0,37,95.0,1,1
34655639,261462541,1.0,1,1,Shinjuku Ku,35.69946,139.70806,Entire home/apt,2,1 bath,1.0,1.0,5042.0,63,94.0,1,1
34655966,199825323,,,,Suginami Ku,35.70147,139.65024,Private room,3,1 shared bath,1.0,2.0,4000.0,9,84.0,1,1
34656043,176875986,40.0,1,1,Taito Ku,35.72139,139.78199,Hotel room,7,1 bath,1.0,4.0,23886.0,14,96.0,1,1
34656715,176875986,40.0,1,1,Taito Ku,35.72002,139.78273,Hotel room,7,1 bath,1.0,4.0,23886.0,20,96.0,1,1
34657651,176875986,40.0,1,1,Taito Ku,35.72005,139.78134,Hotel room,8,2 baths,1.0,5.0,25771.0,22,99.0,1,1
34660266,228133407,35.0,1,1,Sumida Ku,35.7075,139.79929,Private room,2,3 shared baths,1.0,1.0,1800.0,11,91.0,0,1
34663386,115399232,5.0,1,0,Taito Ku,35.70451,139.77492,Hotel room,2,1 bath,1.0,2.0,4598.0,0,,1,0
34665537,235823585,2.0,1,1,Toshima Ku,35.72906,139.72522,Entire home/apt,4,1 bath,1.0,2.0,12000.0,1,,0,0
34665949,135661841,,,,Taito Ku,35.72517,139.77473,Entire home/apt,2,1.5 baths,1.0,1.0,2857.0,31,97.0,1,1
34667609,260891041,7.0,1,1,Sumida Ku,35.70608,139.79875,Entire home/apt,3,1 bath,1.0,2.0,11543.0,9,87.0,1,0
34668791,260891041,7.0,1,1,Sumida Ku,35.70608,139.79875,Entire home/apt,4,1 bath,1.0,4.0,11543.0,8,90.0,1,0
34671460,156500220,1.0,1,1,Shinjuku Ku,35.70038,139.70229,Entire home/apt,12,1.5 baths,3.0,10.0,36429.0,11,98.0,0,1
34687091,260891041,7.0,1,1,Sumida Ku,35.70608,139.79875,Entire home/apt,6,1 bath,1.0,4.0,15886.0,27,90.0,1,0
34687245,260891041,7.0,1,1,Sumida Ku,35.70608,139.79875,Entire home/apt,5,1 bath,1.0,3.0,15886.0,7,89.0,1,0
34687633,260891041,7.0,1,1,Sumida Ku,35.70608,139.79875,Entire home/apt,4,1 bath,1.0,2.0,13714.0,0,,1,0
34689342,260891041,7.0,1,1,Sumida Ku,35.70608,139.79875,Entire home/apt,6,1 bath,1.0,4.0,13714.0,9,93.0,1,0
34689354,260891041,7.0,1,1,Sumida Ku,35.70608,139.79875,Entire home/apt,8,1 bath,1.0,4.0,23429.0,12,93.0,1,0
34691164,258896821,19.0,1,1,Sumida Ku,35.70027,139.80617,Shared room,1,1.5 shared baths,1.0,2.0,1300.0,0,,1,1
34691176,258896821,19.0,1,1,Sumida Ku,35.70126,139.80717,Shared room,1,1.5 shared baths,1.0,2.0,1300.0,0,,1,1
34693126,173432685,2.0,1,1,Arakawa Ku,35.73101,139.78023,Private room,3,1 private bath,1.0,0.0,8000.0,2,80.0,1,1
34693851,255878530,2.0,1,0,Taito Ku,35.70251,139.77373,Private room,5,1 private bath,1.0,5.0,15000.0,1,100.0,0,0
34695213,257922324,3.0,1,1,Minato Ku,35.65398,139.73507,Entire home/apt,6,1 bath,1.0,3.0,8000.0,26,98.0,1,0
34699525,261715406,1.0,1,1,Ota Ku,35.56792,139.71696,Entire home/apt,14,1 bath,4.0,4.0,37000.0,45,88.0,1,0
34707372,253243684,14.0,1,1,Chuo Ku,35.6891,139.77687,Private room,3,2 shared baths,1.0,3.0,18000.0,1,80.0,1,0
34708301,260562307,12.0,1,1,Taito Ku,35.72134,139.78235,Entire home/apt,5,1.5 baths,1.0,2.0,14000.0,12,82.0,1,0
34709064,253243684,14.0,1,1,Chuo Ku,35.68688,139.77771,Entire home/apt,3,1.5 baths,1.0,3.0,6586.0,17,96.0,1,0
34711175,260562307,12.0,1,1,Toshima Ku,35.73725,139.71136,Entire home/apt,5,1.5 baths,1.0,3.0,7370.0,13,85.0,1,0
34719084,258896821,19.0,1,1,Sumida Ku,35.70027,139.80617,Shared room,1,1.5 shared baths,1.0,2.0,1300.0,0,,1,1
34719129,258896821,19.0,1,1,Sumida Ku,35.70027,139.80617,Shared room,1,1.5 shared baths,1.0,2.0,1300.0,0,,1,1
34719132,258896821,19.0,1,1,Sumida Ku,35.70027,139.80617,Shared room,1,1.5 shared baths,1.0,2.0,1300.0,0,,1,1
34719140,258896821,19.0,1,1,Sumida Ku,35.70027,139.80617,Shared room,1,1.5 shared baths,1.0,2.0,1300.0,0,,1,1
34720964,261886913,,,,Itabashi Ku,35.74869,139.7064,Entire home/apt,3,1 bath,,3.0,4571.0,10,92.0,1,1
34722048,261886913,,,,Itabashi Ku,35.7477,139.70604,Entire home/apt,3,1 bath,,3.0,4643.0,11,91.0,1,1
34723941,73463626,58.0,1,1,Kita Ku,35.73302,139.75819,Entire home/apt,3,1 bath,,2.0,90000.0,59,86.0,1,0
34726981,73463626,58.0,1,1,Bunkyo Ku,35.73148,139.75643,Entire home/apt,2,1 bath,,2.0,90000.0,54,86.0,1,0
34728713,261934723,4.0,1,1,Taito Ku,35.70496,139.7817,Entire home/apt,4,1 bath,1.0,2.0,5500.0,30,95.0,1,0
34729526,261934723,4.0,1,1,Taito Ku,35.70281,139.78201,Entire home/apt,4,1 bath,1.0,2.0,5500.0,30,95.0,1,0
34730373,261934723,4.0,1,1,Taito Ku,35.70353,139.78143,Entire home/apt,4,1 bath,1.0,2.0,5500.0,28,95.0,1,0
34731110,261934723,4.0,1,1,Taito Ku,35.70496,139.78204,Entire home/apt,5,1 bath,1.0,3.0,5800.0,40,94.0,1,0
34731812,261951920,129.0,1,1,Chuo Ku,35.6715,139.77554,Entire home/apt,2,1 bath,1.0,1.0,3429.0,11,98.0,1,1
34732711,261951920,129.0,1,1,Chuo Ku,35.67289,139.77244,Entire home/apt,2,1 bath,1.0,1.0,3429.0,31,95.0,1,1
34732894,261951920,129.0,1,1,Chuo Ku,35.67142,139.77276,Entire home/apt,2,1 bath,1.0,1.0,3429.0,7,100.0,1,1
34733447,261951920,129.0,1,1,Chuo Ku,35.67344,139.77307,Entire home/apt,2,1 bath,1.0,1.0,3486.0,12,93.0,1,1
34733593,261951920,129.0,1,1,Chuo Ku,35.67258,139.77425,Entire home/apt,2,1 bath,1.0,1.0,3429.0,52,93.0,1,1
34733688,261951920,129.0,1,1,Chuo Ku,35.67176,139.77289,Entire home/apt,2,1 bath,1.0,1.0,3429.0,8,85.0,1,1
34733769,261951920,129.0,1,1,Chuo Ku,35.6733,139.77376,Entire home/apt,2,1 bath,1.0,1.0,3486.0,49,96.0,1,1
34733899,261951920,129.0,1,1,Chuo Ku,35.67333,139.77305,Entire home/apt,2,1 bath,1.0,1.0,3486.0,10,98.0,1,1
34733973,261951920,129.0,1,1,Chuo Ku,35.67323,139.77262,Entire home/apt,2,1 bath,1.0,1.0,3486.0,35,94.0,1,1
34734115,261951920,129.0,1,1,Chuo Ku,35.67268,139.77272,Entire home/apt,2,1 bath,1.0,1.0,3429.0,20,95.0,1,1
34734191,261951920,129.0,1,1,Chuo Ku,35.6712,139.77407,Entire home/apt,2,1 bath,1.0,1.0,3486.0,32,94.0,1,1
34734310,261951920,129.0,1,1,Chuo Ku,35.67345,139.77429,Entire home/apt,2,1 bath,1.0,1.0,3486.0,0,,1,1
34734838,261951920,129.0,1,1,Chuo Ku,35.67142,139.7733,Entire home/apt,2,1 bath,1.0,1.0,3486.0,18,97.0,1,1
34734903,261276569,1.0,1,0,Sumida Ku,35.71461,139.81479,Private room,5,1 private bath,1.0,1.0,3614.0,19,96.0,1,0
34734921,261951920,129.0,1,1,Chuo Ku,35.67266,139.77289,Entire home/apt,2,1 bath,1.0,1.0,3429.0,3,93.0,1,1
34735056,261951920,129.0,1,1,Chuo Ku,35.67271,139.77438,Entire home/apt,2,1 bath,1.0,1.0,3429.0,3,100.0,1,1
34735170,261951920,129.0,1,1,Chuo Ku,35.6719,139.77253,Entire home/apt,2,1 bath,1.0,1.0,3429.0,16,96.0,1,1
34735257,261951920,129.0,1,1,Chuo Ku,35.67282,139.77233,Entire home/apt,2,1 bath,1.0,1.0,3429.0,8,93.0,1,1
34735357,261951920,129.0,1,1,Chuo Ku,35.67275,139.77456,Entire home/apt,2,1 bath,1.0,1.0,3429.0,60,96.0,1,1
34735997,261951920,129.0,1,1,Chuo Ku,35.67183,139.77424,Entire home/apt,2,1 bath,1.0,2.0,3714.0,16,98.0,1,1
34736238,261951920,129.0,1,1,Chuo Ku,35.67124,139.77254,Entire home/apt,2,1 bath,1.0,2.0,3486.0,34,97.0,1,1
34736459,261951920,129.0,1,1,Chuo Ku,35.67305,139.77296,Entire home/apt,2,1 bath,1.0,2.0,3657.0,7,89.0,1,1
34736595,261951920,129.0,1,1,Chuo Ku,35.67162,139.77261,Entire home/apt,2,1 bath,1.0,2.0,3486.0,10,96.0,1,1
34736691,261951920,129.0,1,1,Chuo Ku,35.67334,139.77445,Entire home/apt,2,1 bath,1.0,2.0,3571.0,6,97.0,1,1
34736794,261951920,129.0,1,1,Chuo Ku,35.67147,139.77403,Entire home/apt,2,1 bath,1.0,2.0,3657.0,5,96.0,1,1
34736918,261951920,129.0,1,1,Chuo Ku,35.67165,139.77286,Entire home/apt,2,1 bath,1.0,2.0,3657.0,11,95.0,1,1
34737055,261951920,129.0,1,1,Chuo Ku,35.67254,139.77244,Entire home/apt,2,1 bath,1.0,2.0,3657.0,28,96.0,1,1
34738631,261951920,129.0,1,1,Chuo Ku,35.67155,139.77281,Entire home/apt,2,1 bath,1.0,2.0,3657.0,28,96.0,1,1
34755458,126378836,2.0,1,0,Arakawa Ku,35.73731,139.77036,Hotel room,10,2 baths,3.0,6.0,16857.0,19,100.0,1,1
34756420,163276166,3.0,1,1,Hino Shi,35.65418,139.40069,Private room,2,1 shared bath,1.0,2.0,2470.0,6,100.0,0,1
34756882,63598456,27.0,1,1,Shinjuku Ku,35.69321,139.70923,Entire home/apt,12,1 bath,2.0,6.0,45143.0,21,90.0,1,0
34759249,256745211,7.0,1,1,Kita Ku,35.76949,139.72587,Private room,3,1 private bath,1.0,2.0,6500.0,2,80.0,1,0
34760354,115432704,27.0,1,1,Shinjuku Ku,35.69072,139.72332,Entire home/apt,6,1 bath,1.0,5.0,4297.0,7,91.0,0,1
34760627,115432704,27.0,1,1,Shinjuku Ku,35.69061,139.72328,Entire home/apt,6,1.5 baths,1.0,6.0,3907.0,16,95.0,0,1
34762577,48474638,51.0,1,1,Chuo Ku,35.67309,139.7743,Entire home/apt,3,1 bath,1.0,2.0,73143.0,2,100.0,1,0
34763714,203690845,20.0,1,1,Sumida Ku,35.72661,139.81087,Private room,4,1 private bath,1.0,1.0,7000.0,4,100.0,1,0
34764819,48474638,51.0,1,1,Chuo Ku,35.67152,139.77432,Entire home/apt,3,1 bath,1.0,2.0,17314.0,2,100.0,1,0
34765206,48474638,51.0,1,1,Chuo Ku,35.67333,139.77285,Entire home/apt,3,1 bath,1.0,2.0,15771.0,2,80.0,1,0
34766524,203690845,20.0,1,1,Sumida Ku,35.72494,139.81188,Private room,4,1 private bath,1.0,1.0,10500.0,10,96.0,1,0
34766801,203690845,20.0,1,1,Sumida Ku,35.72475,139.81046,Private room,4,1 private bath,1.0,1.0,10500.0,4,90.0,1,0
34767524,262176508,5.0,1,0,Arakawa Ku,35.73032,139.8014,Private room,3,1 shared bath,1.0,2.0,3000.0,5,76.0,0,0
34768520,261646370,0.0,1,1,Shinjuku Ku,35.6907,139.70987,Entire home/apt,10,1 bath,3.0,7.0,40000.0,27,84.0,0,0
34768771,262176508,5.0,1,0,Arakawa Ku,35.7301,139.80028,Private room,3,1 shared bath,1.0,2.0,3000.0,0,,0,0
34769333,262176508,5.0,1,0,Arakawa Ku,35.72883,139.80058,Private room,3,1 shared bath,1.0,2.0,3000.0,1,80.0,0,0
34770129,262176508,5.0,1,0,Taito Ku,35.72832,139.80088,Private room,3,1 shared bath,1.0,2.0,3000.0,1,,0,0
34770581,262176508,5.0,1,0,Arakawa Ku,35.72961,139.80023,Private room,3,1 shared bath,1.0,2.0,3000.0,3,87.0,0,0
34771408,48474638,51.0,1,1,Chuo Ku,35.6717,139.77604,Entire home/apt,2,1 bath,1.0,1.0,3486.0,12,95.0,1,0
34771978,48474638,51.0,1,1,Chuo Ku,35.67346,139.77263,Entire home/apt,2,1 bath,1.0,1.0,3486.0,4,90.0,1,0
34772157,48474638,51.0,1,1,Chuo Ku,35.67114,139.77241,Entire home/apt,2,1 bath,1.0,1.0,3429.0,3,93.0,1,0
34772309,48474638,51.0,1,1,Chuo Ku,35.67299,139.77241,Entire home/apt,2,1 bath,1.0,1.0,3514.0,12,92.0,1,0
34772833,48474638,51.0,1,1,Chuo Ku,35.67324,139.77423,Entire home/apt,2,1 bath,1.0,1.0,3486.0,3,87.0,1,0
34773562,48474638,51.0,1,1,Chuo Ku,35.67272,139.77452,Entire home/apt,2,1 bath,1.0,1.0,3486.0,40,94.0,1,0
34788267,48474638,51.0,1,1,Chuo Ku,35.6713,139.77392,Entire home/apt,2,1 bath,1.0,1.0,3429.0,6,87.0,1,0
34788350,48474638,51.0,1,1,Chuo Ku,35.67315,139.7743,Entire home/apt,2,1 bath,1.0,1.0,3429.0,0,,1,0
34788470,48474638,51.0,1,1,Chuo Ku,35.67157,139.77263,Entire home/apt,2,1 bath,1.0,1.0,3429.0,14,91.0,1,0
34788578,48474638,51.0,1,1,Chuo Ku,35.67294,139.77255,Entire home/apt,2,1 bath,1.0,1.0,3429.0,0,,1,0
34790346,48474638,51.0,1,1,Chuo Ku,35.67114,139.77308,Entire home/apt,2,1 bath,1.0,1.0,3429.0,4,95.0,1,0
34790434,48474638,51.0,1,1,Chuo Ku,35.67155,139.77416,Entire home/apt,2,1 bath,1.0,1.0,3486.0,0,,1,0
34790640,48474638,51.0,1,1,Chuo Ku,35.67185,139.77448,Entire home/apt,2,1 bath,1.0,1.0,3486.0,5,92.0,1,0
34790754,48474638,51.0,1,1,Chuo Ku,35.67342,139.77398,Entire home/apt,2,1 bath,1.0,1.0,3486.0,34,90.0,1,0
34791029,48474638,51.0,1,1,Chuo Ku,35.67323,139.77397,Entire home/apt,2,1 bath,1.0,1.0,3486.0,9,96.0,1,0
34791101,48474638,51.0,1,1,Chuo Ku,35.67147,139.77244,Entire home/apt,2,1 bath,1.0,1.0,3429.0,3,100.0,1,0
34791217,48474638,51.0,1,1,Chuo Ku,35.67209,139.77468,Entire home/apt,2,1 bath,1.0,1.0,3486.0,0,,1,0
34791284,48474638,51.0,1,1,Chuo Ku,35.67171,139.77449,Entire home/apt,2,1 bath,1.0,1.0,3486.0,28,94.0,1,0
34794707,39314421,19.0,1,1,Bunkyo Ku,35.70552,139.76608,Entire home/apt,2,1 bath,1.0,1.0,2457.0,80,89.0,1,0
34795237,39314421,19.0,1,1,Bunkyo Ku,35.70409,139.76636,Entire home/apt,2,1 bath,1.0,1.0,2486.0,58,92.0,1,0
34795413,39314421,19.0,1,1,Bunkyo Ku,35.70385,139.76573,Entire home/apt,2,1 bath,1.0,1.0,2400.0,53,93.0,1,0
34795564,39314421,19.0,1,1,Bunkyo Ku,35.70588,139.76751,Entire home/apt,2,1 bath,1.0,1.0,2457.0,62,93.0,1,0
34795655,39314421,19.0,1,1,Bunkyo Ku,35.70587,139.76803,Entire home/apt,2,1 bath,1.0,1.0,2457.0,73,94.0,1,0
34795704,222160638,,,,Shinjuku Ku,35.70158,139.69953,Entire home/apt,10,1 bath,2.0,4.0,11429.0,33,88.0,1,1
34795766,39314421,19.0,1,1,Bunkyo Ku,35.70436,139.76719,Entire home/apt,2,1 bath,1.0,1.0,2400.0,55,93.0,1,0
34795921,39314421,19.0,1,1,Bunkyo Ku,35.70523,139.76569,Entire home/apt,2,1 bath,1.0,1.0,2486.0,64,93.0,1,0
34796060,39314421,19.0,1,1,Bunkyo Ku,35.70384,139.76591,Entire home/apt,2,1 bath,1.0,1.0,2400.0,53,92.0,1,0
34796165,39314421,19.0,1,1,Bunkyo Ku,35.7041,139.76631,Entire home/apt,2,1 bath,1.0,1.0,2457.0,52,94.0,1,0
34796317,39314421,19.0,1,1,Bunkyo Ku,35.70382,139.76763,Entire home/apt,2,1 bath,1.0,1.0,2457.0,50,93.0,1,0
34806865,253243684,14.0,1,1,Chuo Ku,35.68724,139.7772,Entire home/apt,2,1.5 baths,1.0,2.0,9541.0,45,94.0,1,0
34808659,256745211,7.0,1,1,Kita Ku,35.76718,139.72481,Private room,2,1.5 baths,1.0,1.0,5000.0,0,,1,0
34808905,256745211,7.0,1,1,Kita Ku,35.76944,139.72547,Private room,2,1 private bath,1.0,1.0,5000.0,7,93.0,1,0
34809421,256745211,7.0,1,1,Kita Ku,35.76898,139.72615,Private room,3,1 private bath,1.0,2.0,6500.0,3,100.0,1,0
34811471,93555340,14.0,1,1,Ota Ku,35.57146,139.70032,Entire home/apt,3,1 bath,,2.0,5500.0,2,70.0,1,0
34811633,93555340,14.0,1,1,Ota Ku,35.57309,139.7001,Entire home/apt,3,1 bath,,2.0,5500.0,1,100.0,1,0
34826772,234898353,2.0,1,1,Katsushika Ku,35.75059,139.86425,Private room,1,1.5 shared baths,1.0,1.0,1786.0,1,100.0,1,0
34833584,261646370,0.0,1,1,Shinjuku Ku,35.6916,139.71291,Entire home/apt,2,1 bath,1.0,1.0,12000.0,19,89.0,0,0
34842751,39314421,19.0,1,1,Bunkyo Ku,35.70381,139.76726,Entire home/apt,2,1 bath,1.0,1.0,2400.0,58,90.0,1,0
34842842,39314421,19.0,1,1,Bunkyo Ku,35.70558,139.76594,Entire home/apt,2,1 bath,1.0,1.0,2400.0,42,92.0,1,0
34842905,39314421,19.0,1,1,Bunkyo Ku,35.70572,139.76582,Entire home/apt,2,1 bath,1.0,1.0,2400.0,52,95.0,1,0
34843019,39314421,19.0,1,1,Bunkyo Ku,35.70602,139.7662,Entire home/apt,2,1 bath,1.0,1.0,2286.0,64,94.0,1,0
34843109,39314421,19.0,1,1,Bunkyo Ku,35.70376,139.76757,Entire home/apt,2,1 bath,1.0,1.0,2400.0,57,95.0,1,0
34843191,39314421,19.0,1,1,Bunkyo Ku,35.70402,139.76795,Entire home/apt,2,1 bath,1.0,1.0,2457.0,55,91.0,1,0
34843254,39314421,19.0,1,1,Bunkyo Ku,35.70376,139.76664,Entire home/apt,4,1 bath,1.0,2.0,3543.0,83,92.0,1,0
34843302,39314421,19.0,1,1,Bunkyo Ku,35.70585,139.76712,Entire home/apt,2,1 bath,1.0,1.0,2886.0,55,97.0,1,0
34843394,39314421,19.0,1,1,Bunkyo Ku,35.70577,139.76799,Entire home/apt,2,1 bath,1.0,1.0,2743.0,59,91.0,1,0
34849176,195367617,2.0,1,1,Ota Ku,35.56946,139.68451,Entire home/apt,12,1 bath,3.0,4.0,18857.0,7,94.0,0,1
34851189,36258884,1.0,1,1,Shinjuku Ku,35.69382,139.71578,Private room,4,1 shared bath,1.0,2.0,5000.0,9,100.0,0,0
34856230,234477095,12.0,1,1,Edogawa Ku,35.68285,139.8922,Entire home/apt,8,1.5 baths,4.0,2.0,14800.0,1,100.0,1,0
34856731,89591055,10.0,1,1,Sumida Ku,35.7201,139.8131,Entire home/apt,8,1 bath,3.0,5.0,19899.0,3,93.0,1,0
34873352,234898353,2.0,1,1,Katsushika Ku,35.75056,139.86629,Private room,1,1.5 shared baths,1.0,1.0,1786.0,0,,1,0
34874508,234898353,2.0,1,1,Katsushika Ku,35.75022,139.86599,Private room,1,1.5 shared baths,1.0,1.0,1857.0,0,,1,0
34874869,234898353,2.0,1,1,Katsushika Ku,35.75076,139.86481,Private room,1,1.5 shared baths,1.0,1.0,1786.0,0,,1,0
34884315,231273877,32.0,1,1,Shinjuku Ku,35.70312,139.69892,Entire home/apt,6,1 bath,1.0,1.0,17571.0,23,90.0,1,0
34909580,201210320,10.0,1,1,Nakano Ku,35.69589,139.67317,Entire home/apt,8,1 bath,1.0,4.0,12000.0,38,91.0,1,0
34910415,258896821,19.0,1,1,Sumida Ku,35.701,139.80734,Hotel room,2,1.5 baths,,1.0,3000.0,2,90.0,1,1
34911249,260569549,2.0,1,1,Sumida Ku,35.71322,139.80466,Entire home/apt,12,1.5 baths,4.0,4.0,17314.0,15,95.0,1,0
34917217,50251074,28.0,1,1,Shibuya Ku,35.64241,139.71795,Entire home/apt,4,2 baths,2.0,4.0,11000.0,22,94.0,1,1
34925874,258890708,1.0,1,1,Toshima Ku,35.73662,139.71647,Entire home/apt,15,1.5 baths,5.0,10.0,16357.0,31,98.0,0,1
34929390,43182225,0.0,1,1,Shinjuku Ku,35.68898,139.68403,Entire home/apt,2,1 bath,1.0,1.0,5775.0,12,100.0,1,1
34929465,261646370,0.0,1,1,Shinjuku Ku,35.68963,139.70819,Entire home/apt,3,1 bath,1.0,2.0,15000.0,22,85.0,0,0
34948735,262154183,1.0,1,0,Shinjuku Ku,35.699,139.70094,Private room,2,1 shared bath,1.0,1.0,9614.0,54,95.0,1,1
34950911,228133407,35.0,1,1,Sumida Ku,35.70775,139.79989,Private room,1,3 shared baths,1.0,1.0,1800.0,4,80.0,0,1
34954003,172963998,16.0,1,1,Arakawa Ku,35.73935,139.77925,Private room,12,Private half-bath,2.0,3.0,20953.0,0,,1,0
34958043,215606612,79.0,1,1,Ota Ku,35.55516,139.72037,Entire home/apt,3,1 bath,1.0,1.0,4571.0,31,83.0,1,0
34961014,254794184,13.0,1,1,Shinjuku Ku,35.71577,139.68799,Entire home/apt,8,2 baths,2.0,2.0,11066.0,6,93.0,0,0
34978380,146576412,9.0,1,1,Koto Ku,35.70521,139.81899,Private room,7,1 private bath,1.0,0.0,15371.0,0,,1,0
34978673,198552582,41.0,1,1,Minato Ku,35.67322,139.73643,Entire home/apt,6,1 bath,1.0,2.0,8774.0,3,93.0,1,0
34979669,243795243,1.0,1,0,Nakano Ku,35.68449,139.66042,Private room,7,Private half-bath,1.0,4.0,5000.0,28,98.0,1,1
34980856,263416532,1.0,1,1,Toshima Ku,35.73152,139.71734,Entire home/apt,3,1 bath,1.0,3.0,4029.0,27,93.0,1,0
34988564,146576412,9.0,1,1,Sumida Ku,35.70685,139.81841,Private room,3,1 private bath,1.0,0.0,10086.0,1,,1,0
34992813,15028041,27.0,1,1,Taito Ku,35.70421,139.78536,Entire home/apt,6,1 bath,2.0,2.0,13000.0,14,97.0,0,1
34995458,15028041,27.0,1,1,Taito Ku,35.70422,139.78491,Entire home/apt,7,1 bath,2.0,2.0,13000.0,17,95.0,0,1
34999046,163276166,3.0,1,1,Hino Shi,35.65446,139.39888,Private room,2,1 shared bath,1.0,0.0,2480.0,6,93.0,0,1
34999517,163276166,3.0,1,1,Hino Shi,35.65269,139.40058,Private room,3,1 shared bath,1.0,3.0,2680.0,15,93.0,0,1
35000454,163538128,4.0,1,1,Shinagawa Ku,35.61515,139.73727,Entire home/apt,8,1 bath,2.0,4.0,4714.0,76,95.0,1,0
35013794,262331080,0.0,1,1,Taito Ku,35.71327,139.79023,Private room,6,2 baths,1.0,6.0,22947.0,3,100.0,0,0
35020098,260499344,5.0,1,0,Ota Ku,35.55844,139.72628,Private room,1,1 private bath,1.0,1.0,17800.0,6,100.0,1,1
35020099,260499344,5.0,1,0,Ota Ku,35.55627,139.7249,Private room,2,1 private bath,1.0,1.0,17882.0,17,98.0,1,1
35020102,260499344,5.0,1,0,Ota Ku,35.55628,139.72424,Private room,2,1 private bath,1.0,2.0,18211.0,2,90.0,1,1
35020105,260499344,5.0,1,0,Ota Ku,35.5579,139.72568,Private room,2,1 private bath,1.0,1.0,18046.0,0,,1,1
35020108,260499344,5.0,1,0,Ota Ku,35.55656,139.72444,Private room,2,1 private bath,1.0,2.0,20000.0,0,,1,1
35022366,263837597,11.0,1,1,Sumida Ku,35.70878,139.81659,Entire home/apt,4,1 bath,,2.0,5429.0,27,97.0,1,1
35028028,248413357,3.0,1,1,Taito Ku,35.6986,139.78197,Entire home/apt,6,1 bath,,5.0,16800.0,30,98.0,1,0
35029070,99435358,5.0,1,1,Katsushika Ku,35.74095,139.84643,Entire home/apt,7,1 bath,3.0,2.0,2500.0,21,100.0,0,1
35046700,260697346,1.0,1,0,Taito Ku,35.6995,139.78416,Private room,2,1 private bath,1.0,1.0,20000.0,0,,1,0
35048848,260502861,,,,Minato Ku,35.67471,139.73847,Private room,2,1 private bath,1.0,1.0,13882.0,1,100.0,1,1
35048851,260502861,,,,Minato Ku,35.67301,139.73746,Private room,2,1 private bath,1.0,1.0,9282.0,37,97.0,1,1
35048854,260502861,,,,Minato Ku,35.67294,139.73875,Private room,2,1 private bath,1.0,1.0,8526.0,0,,1,1
35048856,260502861,,,,Minato Ku,35.6729,139.73743,Private room,2,1 private bath,1.0,2.0,9282.0,17,95.0,1,1
35048858,260502861,,,,Minato Ku,35.67304,139.73746,Private room,2,1 private bath,1.0,1.0,8132.0,20,92.0,1,1
35048859,260502861,,,,Minato Ku,35.67454,139.73684,Private room,1,1 private bath,1.0,1.0,7557.0,7,97.0,1,1
35049826,253964116,2.0,1,1,Shinjuku Ku,35.7048,139.69701,Entire home/apt,8,1.5 baths,4.0,4.0,8000.0,3,93.0,0,0
35063696,228108540,2.0,1,1,Shinjuku Ku,35.71399,139.68312,Entire home/apt,12,1.5 baths,5.0,8.0,92714.0,25,98.0,0,0
35068494,59308609,1.0,1,1,Toshima Ku,35.72864,139.73471,Entire home/apt,8,1 bath,4.0,5.0,30000.0,21,98.0,0,1
35069293,239517747,4.0,1,1,Higashikurume Shi,35.75651,139.54378,Private room,3,1 shared bath,1.0,3.0,4400.0,1,,0,0
35069937,263837597,11.0,1,1,Sumida Ku,35.70884,139.81587,Entire home/apt,4,1 bath,,2.0,5614.0,25,95.0,1,1
35070357,263837597,11.0,1,1,Sumida Ku,35.70914,139.81647,Entire home/apt,3,1 bath,,2.0,5429.0,39,97.0,1,1
35070797,263837597,11.0,1,1,Sumida Ku,35.70913,139.81603,Entire home/apt,3,1 bath,,2.0,5614.0,37,91.0,1,1
35071132,263837597,11.0,1,1,Sumida Ku,35.70917,139.81786,Entire home/apt,3,1 bath,,2.0,5243.0,28,98.0,1,1
35071237,263837597,11.0,1,1,Sumida Ku,35.71045,139.81718,Entire home/apt,3,1 bath,,2.0,5243.0,29,97.0,1,1
